ID,YEAR,MONTH,SUPPLIER,ITEM_CODE,ITEM_DESCRIPTION,ITEM_TYPE,RETAIL_SALES,RETAIL_TRANSFERS,WAREHOUSE_SALES
1353,2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,234268,BREWER-CLIFTON S RITA CHARD - 750ML,WINE,0.0,0.0,2.0
1354,2020,1,BACCHUS IMPORTERS LTD,234282,CH PEY LA TOUR RES DU CH RED BORD SUP - 750ML,WINE,0.0,0.0,1.0
1355,2020,1,MACK & SCHUHLE INC,234294,ACQUESI BRACHETTO - 750ML,WINE,0.0,0.0,3.0
1356,2020,1,MONSIEUR TOUTON SELECTION,234304,FAMIGLIA CASTELLANI SANG TOSC COLLESANO - 750ML,WINE,0.0,0.0,1.0
1357,2020,1,MONSIEUR TOUTON SELECTION,234308,BELLES EAUX P/NOIR CUV BELLE EPOQUE - 750ML,WINE,0.0,0.0,4.0
1358,2020,1,PABST BREWING CO,23432,PABST 30 PACK CAN - 12OZ,BEER,76.0,82.0,556.0
1359,2020,1,DIAGEO NORTH AMERICA INC,23433,SMIRNOFF PARTY PACK 2/12 NR - 11.2OZ,BEER,31.5,57.0,141.0
1360,2020,1,NICHE IMPORTERS,234332,GERSTACKER CHERRY GLUHWEIN - 1L,WINE,0.0,0.0,1.0
1361,2020,1,MONSIEUR TOUTON SELECTION,234382,CLOS DU ROY FRONSAC GR VIN DE BORD - 750ML,WINE,0.0,0.0,1.0
1362,2020,1,MONSIEUR TOUTON SELECTION,234392,FAMIGLIA CASTELLANI COLLESANO P/GRIG - 750ML,WINE,0.0,0.0,4.0
1363,2020,1,PWSWN INC,234426,CASTRA RUBRA BUTTERFLY'S ROCK RED - 750ML,WINE,0.0,0.0,1.67
1364,2020,1,CROWN IMPORTS,23445,CORONA EXTRA LOOSE NR - 12OZ,BEER,679.0,766.0,14408.5
1365,2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,234478,HARDY LEGEND 1863 COGNAC - 750ML,LIQUOR,0.51,0.0,1.0
1366,2020,1,MONSIEUR TOUTON SELECTION,234540,SANDY BANK P/NOIR - 750ML,WINE,0.0,0.0,5.0
1367,2020,1,CROWN IMPORTS,23456,CORONA LIGHT LOOSE NR - 12OZ,BEER,105.0,69.0,271.0
1368,2020,1,GRAPES OF SPAIN INC,234574,ADRAS MENCIA RIBEIRA SACRA 14 (CLOSEOUT) - 750ML,WINE,0.0,0.0,2.0
1369,2020,1,GRAPES OF SPAIN INC,234576,ADRAS GODELLO RIBEIRA SACRA 14 (CLOSEOUT) - 750ML,WINE,0.0,0.0,3.0
1370,2020,1,CROWN IMPORTS,23460,CORONA LIGHT 2/12 CANS - 12OZ,BEER,12.5,13.0,80.0
1371,2020,1,MONSIEUR TOUTON SELECTION,234610,CH DE MICOULEAU RED BORD - 750ML,WINE,0.0,0.0,2.0
1372,2020,1,DMV DISTRIBUTING LLC,234630,MENDOZA VYD GRAN RES MAL - 750ML,WINE,0.0,0.0,4.0
1373,2020,1,MONSIEUR TOUTON SELECTION,234638,LA VIEILLE GARGOUILLE CDR - 750ML,WINE,0.0,0.0,1.0
1374,2020,1,ELITE WINES IMPORTS,234646,COEUR DE TERRE VYD OREGON P/NOIR - 750ML,WINE,0.0,0.0,1.0
1375,2020,1,BANVILLE & JONES WINE MERCHANTS,234648,MOUTON NOIR BOTTOMS UP WHITE - 750ML,WINE,0.0,0.0,1.0
1376,2020,1,GRAPES OF SPAIN INC,234652,FATUM RED 15 (CLOSEOUT) - 750ML,WINE,0.0,0.0,19.0
1377,2020,1,GRAPES OF SPAIN INC,234654,FATUM WHITE 15 (CLOSEOUT) - 750ML,WINE,0.0,0.0,19.0
1378,2020,1,ELITE WINES IMPORTS,234658,JEAN-CLAUDE BACHELET CHASS-MONT LES MACHERELLES - 750ML,WINE,0.0,0.0,1.0
1379,2020,1,KYSELA PERE ET FILS LTD,234660,CH CASTEGENS C' BORD 15 - 750ML,WINE,0.0,0.0,1.0
1380,2020,1,MONSIEUR TOUTON SELECTION,234674,CH LAROSE TRINTAUDON - 750ML,WINE,0.0,0.0,1.0
1381,2020,1,MONSIEUR TOUTON SELECTION,234680,THE BUTCHER'S DAUGHTER CDR KOS - 750ML,WINE,0.16,0.0,0.0
1382,2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,234682,STONESTREET EST ALEX VLY S/BLC - 750ML,WINE,0.0,0.0,3.0
1383,2020,1,GRAPES OF SPAIN INC,234690,LAS COLINAS DEL EBRO SYR/GARN/CARIG 14 (CLOSEOUT) - 750ML,WINE,0.0,0.0,15.0
1384,2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,234706,HAKUTSURU PREM SAKE SEL SAMPLE PACK - 300ML,WINE,0.0,0.0,4.0
1385,2020,1,BANVILLE & JONES WINE MERCHANTS,234742,TOLAINI TENUTA MONTEBELLO PICCONERO 11 - 750ML,WINE,0.0,0.0,1.0
1386,2020,1,MILLER BREWING COMPANY,23475,MILLER 64 30PK CAN - 12OZ,BEER,0.0,0.0,81.0
1387,2020,1,MONSIEUR TOUTON SELECTION,234758,LAROQUE CAB/FR CITE DE CARCASSONNE - 750ML,WINE,0.0,0.0,30.0
1388,2020,1,KYSELA PERE ET FILS LTD,234772,ALAIN JAUME VENTOUX LES GELINOTTES - 750ML,WINE,0.0,0.0,1.0
1389,2020,1,PUNTO VINO LLC,234782,SIX HATS CAB - 750ML,WINE,0.0,0.0,2.0
1390,2020,1,MONSIEUR TOUTON SELECTION,234788,CHARLES DE CAZANOVE BRUT ROSE - 750ML,WINE,0.0,0.0,1.0
1391,2020,1,FOWLES WINE USA INC,234794,FARM TO TABLE CHARD - 750ML,WINE,0.0,0.0,1.0
1392,2020,1,MONSIEUR TOUTON SELECTION,234816,CH DE RIBEBON BORD SUP - 750ML,WINE,0.0,0.0,6.0
1393,2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,234828,ANGELA EST VYD P/NOIR,WINE,0.0,0.0,1.0
1394,2020,1,BACCHUS IMPORTERS LTD,234876,CLINE FAM CELLARS FARMHOUSE RED,WINE,0.0,0.0,2.0
1395,2020,1,ELITE WINES IMPORTS,234908,VALRAVN SON O/V ZINF - 750ML,WINE,0.0,0.0,4.0
1396,2020,1,DMV DISTRIBUTING LLC,234930,CH VIRCOULON BORD BLANC - 750ML,WINE,0.0,0.0,2.0
1397,2020,1,MONSIEUR TOUTON SELECTION,234938,WINTER EN PROV FIRST PRESS ROSE 17 - 750ML,WINE,0.0,0.0,5.0
1398,2020,1,FREE RUN WINE MERCHANTS LLC,234942,JOAN ESTEVE CAVA AVINYO RESA BRUT - 750ML,WINE,0.0,0.0,2.0
1399,2020,1,QUINTESSENTIAL LLC,234970,SAO MIGUEL DO SUL RED - 750ML,WINE,0.0,0.0,4.92
1400,2020,1,PWSWN INC,234976,BODEGA MALMA P15 CAB - 750ML,WINE,0.08,0.0,22.0
1401,2020,1,PWSWN INC,234982,BULGARIANA THRACIAN VLY DELIGHT WHITE - 750ML,WINE,0.0,0.0,1.0
1402,2020,1,MONSIEUR TOUTON SELECTION,234986,JANARE FALANGHINA DEL SANNIO - 750ML,WINE,0.0,0.0,2.0
1403,2020,1,MONSIEUR TOUTON SELECTION,235004,FAMIGLIA CASTELLANI CHN CLASS RIS COLLECT COLLESANO - 750ML,WINE,0.0,0.0,17.0
1404,2020,1,BACCHUS IMPORTERS LTD,235008,BLACK'S STATION CAB - 750ML,WINE,0.0,0.0,7.0
1405,2020,1,CELICAR LLC DBA TWIN VALLEY DISTILLERS,235052,1812 MARYLAND BOURBON WHISKEY - 750ML,LIQUOR,2.38,1.0,0.0
1406,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235060,CAVICCHIOLI 1928 PROSECCO LOVE LIMIT ED - 750ML,WINE,0.0,0.0,3.0
1407,2020,1,DMV DISTRIBUTING LLC,235088,FONTELLA CHIANTI - 750ML,WINE,1.3,7.0,2.0
1408,2020,1,ANHEUSER BUSCH INC,23511,SHOCK TOP BELGIUM WHITE 2/12-NR - 12OZ,BEER,1.0,0.0,42.0
1409,2020,1,MONSIEUR TOUTON SELECTION,235114,BEN MARCO MENDOZA CAB - 750ML,WINE,0.0,0.0,1.0
1410,2020,1,DMV DISTRIBUTING LLC,235120,VINAS VIEJAS DE PANIZA GARNACHA - 750ML,WINE,0.0,0.0,2.0
1411,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235130,HOUSE WINE ROSE BUBBLES CAN     895339 - 355ML,WINE,0.0,0.0,6.0
1412,2020,1,ELITE WINES IMPORTS,235132,DAVID REYNAUD LES MONESTIERS SYR - 750ML,WINE,0.0,0.0,1.0
1413,2020,1,LEGENDS LTD,23514,OSKAR BLUES DALES PALE ALE 1/2K,KEGS,0.0,0.0,1.0
1414,2020,1,MONSIEUR TOUTON SELECTION,235140,MARGARETTS VYD CAB - 750ML,WINE,0.0,0.0,1.0
1415,2020,1,MONSIEUR TOUTON SELECTION,235142,LA CATTURA POGGIO AL CASONE 15 - 750ML,WINE,0.0,0.0,4.0
1416,2020,1,PUNTO VINO LLC,235162,EVOLUCIO BLAUFRANKISCH - 750ML,WINE,0.0,0.0,1.0
1417,2020,1,BACARDI USA INC,235166,MARTINI & ROSSI SPARK ROSE - 187ML,WINE,0.0,0.0,1.0
1418,2020,1,BACARDI USA INC,235168,OXLEY COLD DISTILLED LONDON DRY GIN - 750ML,LIQUOR,0.34,0.0,0.0
1419,2020,1,DMV DISTRIBUTING LLC,235176,LOMA LARGA VYDS LOMAS DEL VALLE QUINTETO - 750ML,WINE,0.0,0.0,3.0
1420,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235192,MARION-FIELD CELL TOBY TYLOR CAB - 750ML,WINE,0.0,0.0,1.0
1421,2020,1,PUNTO VINO LLC,235208,BLING SW RED SOPHISTICATED - 750ML,WINE,0.0,0.0,1.0
1422,2020,1,MONSIEUR TOUTON SELECTION,235210,BODEGA PROTOS 27 RIBERA DUERO COSECHA TINTO - 750ML,WINE,0.0,0.0,1.0
1423,2020,1,BACCHUS IMPORTERS LTD,235220,BLACK'S STATION MALBEC - 750ML,WINE,0.0,0.0,1.0
1424,2020,1,WILLIAM GRANT AND SONS INC,23523,TULLAMORE DEW IRISH - 750ML,LIQUOR,50.45,49.0,15.0
1425,2020,1,MONSIEUR TOUTON SELECTION,235230,VILLAVIVA ROSE COTES DE THAU - 750ML,WINE,0.0,0.0,1.0
1426,2020,1,MONSIEUR TOUTON SELECTION,235232,BEAU DE FRANCE ROSE - 750ML,WINE,0.0,0.0,1.0
1427,2020,1,PUNTO VINO LLC,235234,TRE SECOLI BRACHETTO D'ACQUI - 750ML,WINE,0.0,0.0,1.0
1428,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235254,LEVIATHAN RED TRUE NORTH RES - 750ML,WINE,0.0,0.0,1.0
1429,2020,1,GRAPES OF SPAIN INC,235258,LEGADO DE MONCAYO GARNACHA VENDIMIA SEL MONTANA - 750ML,WINE,0.0,0.0,8.0
1430,2020,1,FLYING DOG BREWERY LLLP,23528,FLYING DOG RAGING BITCH BELGIAN IPA 1/6,KEGS,0.0,0.0,32.0
1431,2020,1,YOUNG WON TRADING INC,23529,STOUT ECHIGO BEER 3/4 NR - 11OZ,BEER,0.0,0.0,8.0
1432,2020,1,BACCHUS IMPORTERS LTD,235296,FOUR VIRTUES BOURBON BARREL AGED LODI ZINF - 750ML,WINE,0.0,0.0,1.0
1433,2020,1,MARK ANTHONY BRANDS INC,23530,MIKES HARD MANGO 4/6 NR - 11.2OZ,BEER,10.62,16.0,102.0
1434,2020,1,PUNTO VINO LLC,235306,COLLINE DEL SOLE FALANGHINA DEL SANNIO - 750ML,WINE,0.0,0.0,2.0
1435,2020,1,PUNTO VINO LLC,235308,COLLINE DEL SOLE IRPINIA AGLIANICO - 750ML,WINE,0.0,0.0,3.0
1436,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235312,ELS ICED CHOCOLATE - 750ML,WINE,4.66,5.0,8.0
1437,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235314,ELS ICED COFFEE - 750ML,WINE,3.06,5.0,4.0
1438,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235316,ELS ICED CHOCOLATE MINT - 750ML,WINE,0.0,0.0,2.0
1439,2020,1,YOUNG WON TRADING INC,23533,ORION DRAFT BEER 3/4 NR - 21.4OZ,BEER,0.0,0.0,16.0
1440,2020,1,BACCHUS IMPORTERS LTD,235340,BOUNTY PREM ST LUCIA WHITE RUM - 1L,LIQUOR,0.0,0.0,8.0
1441,2020,1,GROTH VINEYARDS & WINERY,235344,GROTH CAB - 750ML,WINE,0.0,0.0,1.0
1442,2020,1,GROTH VINEYARDS & WINERY,235348,GROTH CHARD - 750ML,WINE,0.16,0.0,0.0
1443,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235362,JUSTIN JUSTIFICATION - 750ML,WINE,0.0,0.0,1.0
1444,2020,1,BACCHUS IMPORTERS LTD,235364,AVALON CA P/NOIR - 750ML,WINE,0.0,0.0,7.0
1445,2020,1,ELITE WINES IMPORTS,235404,CH LA MOTHE DU BARRY BORD SUP ROUGE - 375ML,WINE,0.0,0.0,1.0
1446,2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,235414,RADLEY & FINCH CHEN BL - 750ML,WINE,0.0,0.0,1.0
1447,2020,1,BACCHUS IMPORTERS LTD,235462,FOX BROOK MOSCATO - 750ML,WINE,0.0,0.0,1.0
1448,2020,1,PUNTO VINO LLC,235476,CASALE DEL GIGLIO CESANESE LAZIO ROSSO - 750ML,WINE,0.0,0.0,1.0
1449,2020,1,KYSELA PERE ET FILS LTD,235480,BODEGAS VALSACRO VINSACRO DIORO RIOJA 15 - 750ML,WINE,0.0,0.0,1.0
1450,2020,1,PUNTO VINO LLC,235482,CASALE DEL GIGLIO BELLONE BIANCO LAZIO - 750ML,WINE,0.0,0.0,2.0
1451,2020,1,MONSIEUR TOUTON SELECTION,235488,DONNAFUGATA SHERAZADE NERO D'AVOLA - 750ML,WINE,0.0,0.0,2.0
1452,2020,1,PUNTO VINO LLC,235494,VENTURINI BALDINI CADELVENTO LAMB SPUM ROSE BRUT - 750ML,WINE,0.0,0.0,1.0
1453,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235520,LAMBERTI PROSECCO ORG - 750ML,WINE,0.0,0.0,1.0
1454,2020,1,MONSIEUR TOUTON SELECTION,235528,CH LA GORDONNE FONT FREYE ROSE - 750ML,WINE,0.0,0.0,3.0
1455,2020,1,ELITE WINES IMPORTS,235538,LAS CASAS DE VAQUERIA RESA CORRAL A18 CAB - 750ML,WINE,0.0,0.0,3.0
1456,2020,1,MONSIEUR TOUTON SELECTION,235554,KADABRA MENDOZA CAB - 750ML,WINE,0.0,0.58,3.0
1457,2020,1,MONSIEUR TOUTON SELECTION,235560,MOUNT MISSION PINOTAGE - 750ML,WINE,0.0,0.0,4.0
1458,2020,1,MONSIEUR TOUTON SELECTION,235564,BODEGA TORO CENTENARIO MALBEC - 750ML,WINE,0.0,0.0,3.0
1459,2020,1,MONSIEUR TOUTON SELECTION,235570,DOM SONOMA CAB - 750ML,WINE,0.0,0.0,2.0
1460,2020,1,FRANCIS COPPOLA WINERY LLC,23558,COPPOLA PRESENTS BIANCO P/GRIG - 750ML,WINE,3.54,4.0,18.0
1461,2020,1,DMV DISTRIBUTING LLC,235582,RIAS BAIXAS PAZO DE VILLAREI ALBARINO - 750ML,WINE,0.0,0.0,2.0
1462,2020,1,VIGNOBLES LVDH USA INC,235614,TAPIZ MALBEC ALTA COLLECT - 750ML,WINE,0.0,0.0,1.0
1463,2020,1,VIGNOBLES LVDH USA INC,235616,TAPIZ CAB ALTA COLLECT - 750ML,WINE,0.0,0.0,1.0
1464,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235618,GEMMA DI LUNA P/GRIG - 750ML,WINE,5.16,6.0,13.0
1465,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,235620,OYSTER BAY PINOT GRIS - 750ML,WINE,4.95,3.0,9.0
1466,2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,235638,WILLAKENZIE EST ROSE - 750ML,WINE,0.0,0.0,1.0
1467,2020,1,MONSIEUR TOUTON SELECTION,235648,BLOOD ORANGE ROSE FIRST PRESS - 750ML,WINE,0.0,0.0,4.0
1468,2020,1,FRANCIS COPPOLA WINERY LLC,23566,COPPOLA PRESENTS ROSSO - 750ML,WINE,0.74,0.0,2.0
1469,2020,1,ELITE WINES IMPORTS,235682,PUNZI P/GRIG - 750ML,WINE,0.08,0.0,10.0
1470,2020,1,TAP26MD LLC,235702,NICOLAS IDIART C' PROV ROSE - 1/6K,WINE,0.0,0.0,1.0
1471,2020,1,BANVILLE & JONES WINE MERCHANTS,235710,MAISON NOIR HORSESHOES AND HANDGRENADES - 750ML,WINE,0.0,0.0,1.0
1472,2020,1,DMV DISTRIBUTING LLC,235712,BODEGAS TONEL 22 MALBEC - 750ML,WINE,0.0,0.0,1.0
1473,2020,1,SALVETO IMPORTS LLC,235720,CRICOVA CRISECCO SPUM BRUT - 750ML,WINE,0.0,0.0,3.0
1474,2020,1,SALVETO IMPORTS LLC,235722,TAKING ROOT CAB - 750ML,WINE,0.0,0.0,8.0
1475,2020,1,PWSWN INC,235726,KAAPZICHT KALEIDOSCOPE - 750ML,WINE,0.0,0.0,2.0
1476,2020,1,MONSIEUR TOUTON SELECTION,235728,HERMANUS COAST PINOTAGE - 750ML,WINE,0.0,0.0,2.0
1477,2020,1,SMT AQUISITIONS LLC,23574,PERIQUITA RED WINE  - 750ML,WINE,0.08,0.0,0.0
1478,2020,1,SALVETO IMPORTS LLC,235770,LUMOS P/GRIS RUDOLFO - 750ML,WINE,0.0,0.0,1.0
1479,2020,1,PIPE CREEK WINES LLC,235802,MOILLARD CREMANT BOURGOGNE - 750ML,WINE,0.0,0.0,1.0
1480,2020,1,CONSTELLATION BRANDS,235804,R MONDAVI PS RUM BRL AGED MERLOT - 750 ML,WINE,6.64,5.0,2.0
1481,2020,1,RELIABLE CHURCHILL LLLP,235810,STAGS LEAP THE INVESTOR RED  - 750ML,WINE,0.0,0.0,3.0
1482,2020,1,PERNOD RICARD USA LLC,235812,ABSOLUT JUICE EDITION STRAWBERRY - 750ML,LIQUOR,5.27,1.0,3.0
1483,2020,1,PERNOD RICARD USA LLC,235814,ABSOLUT JUICE EDITION APPLE - 750ML,LIQUOR,2.04,0.0,0.0
1484,2020,1,CONSTELLATION BRANDS,235816,ETERNALLY SILENCED PINOT NOIR - 750ML,WINE,0.85,1.0,0.0
1485,2020,1,THE WINE GROUP,235818,FRANZIA RICH & BUTTERY CHARD BIB - 5L,WINE,16.25,14.0,6.0
1486,2020,1,NEW PARROTT & CO,23590,WENTE VYDS RIVERBANK RIES - 750ML,WINE,2.0,0.0,0.0
1487,2020,1,THE BROOKLYN BREWERY CORPORATION,23600,BROOKLYN BLACK OPS 750ML,BEER,0.0,0.0,24.0
1488,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236004,9 LIVES RES CAB - 750ML,WINE,0.0,0.0,2.0
1489,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236008,9 LIVES RES MALBEC - 750ML,WINE,0.0,0.0,3.0
1490,2020,1,MONSIEUR TOUTON SELECTION,236020,VEUVE DUBARRY CUV PRESTIGE - 750ML,WINE,0.0,0.0,2.0
1491,2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,236026,PETITE COTE GR VIN NAPA RED - 750ML,WINE,0.0,0.0,1.0
1492,2020,1,BACCHUS IMPORTERS LTD,236032,TAROT NAPA CAB - 750ML,WINE,0.0,0.0,1.0
1493,2020,1,SALVETO IMPORTS LLC,236034,MAROTTI CAMPI BRUT ROSE - 750ML,WINE,0.0,0.0,1.0
1494,2020,1,GRAPES OF SPAIN INC,236068,LEGADO DEL MONCAYO GARNACHA ROSE - 750ML,WINE,0.0,0.0,13.0
1495,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236086,GERARD BERTRAND COTES DES ROSES ROSE - 750ML,WINE,4.95,21.0,17.0
1496,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236088,WHISPERING ANGEL THE PALM VIN DE PROV ROSE - 750ML,WINE,5.58,7.0,1.0
1497,2020,1,DMV DISTRIBUTING LLC,236089,GABARDA SELECCION - 750ML,WINE,0.0,0.0,1.0
1498,2020,1,ATLANTIC WINE & SPIRITS,236102,THE 1 PROPRIETARY RES LODI RED - 750ML,WINE,6.74,0.0,0.0
1499,2020,1,ARTISANS & VINES LLC,236112,TIROLIRO VINHO VERDE ROSE - 750ML,WINE,0.0,0.0,3.0
1500,2020,1,ARTISANS & VINES LLC,236114,CASA SANTOS LIMA OMG TINTO RED - 750ML,WINE,0.0,1.0,9.0
1501,2020,1,KOBRAND CORPORATION,23612,SEQUOIA GROVE CAB - 750ML,WINE,4.93,9.0,2.0
1502,2020,1,MONSIEUR TOUTON SELECTION,236130,TWO SISTERS CHARD COURTNEY VYD - 750ML,WINE,0.0,0.0,1.0
1503,2020,1,CONSTANTINE WINES INC,236138,PORTLANDIA ROSE - 750ML,WINE,0.0,0.0,1.0
1504,2020,1,MONSIEUR TOUTON SELECTION,236146,LOUIS LATOUR BOURG BLANC CUV LATOUR - 750ML,WINE,0.0,0.0,1.0
1505,2020,1,ARTISANS & VINES LLC,236158,DOM NATURALISTE REBUS CAB - 750ML,WINE,0.0,0.0,1.0
1506,2020,1,DIONYSOS IMPORTS INC,236162,CH ST CYRGUES COSTIERES DE NIMES RED - 750ML,WINE,0.0,0.0,1.0
1507,2020,1,DIONYSOS IMPORTS INC,236164,CH ST CYRGUES COSTIERES DE NIMES ROSE - 750ML,WINE,0.0,0.0,1.0
1508,2020,1,DIONYSOS IMPORTS INC,236166,CH ST CYRGUES COSTIERES DE NIMES WHITE - 750ML,WINE,0.0,0.0,1.0
1509,2020,1,DMV DISTRIBUTING LLC,236174,PARIS VALLEY ROAD CHARD - 750ML,WINE,0.66,0.0,1.0
1510,2020,1,DMV DISTRIBUTING LLC,236176,PAMPELONNE BLACK CHERRY BICICLETTA CAN - 250ML,WINE,0.0,0.0,1.0
1511,2020,1,PWSWN INC,236180,CH PARADIS C' D'AIX EN PROV BLANC - 750ML,WINE,0.0,0.0,0.92
1512,2020,1,JOS VICTORI WINES,236188,CULITOS MOSCATO BLUE- 750ML,WINE,0.0,0.0,1.0
1513,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236196,CASAMIGOS TEQUILA MEZCAL - 750ML,LIQUOR,8.1,22.0,0.0
1514,2020,1,DMV DISTRIBUTING LLC,236198,PAMPELONNE NEGRONI SBAGLIATO CAN - 250ML,WINE,0.0,0.0,2.0
1515,2020,1,DMV DISTRIBUTING LLC,236204,PARIS VALLEY ROAD MERLOT - 750ML,WINE,0.0,0.0,4.0
1516,2020,1,KYSELA PERE ET FILS LTD,236212,PIONEIRO RED VINHO REGION SETUBAL - 750ML,WINE,0.0,0.0,22.0
1517,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236216,HOUSE WINE S/BLC CAN - 355ML,WINE,0.0,0.0,4.0
1518,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236218,HOUSE WINE P/NOIR CAN - 355ML,WINE,0.0,0.0,1.0
1519,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236220,OLE SMOKY MOONSHINE APPLE PIE - 50ML,LIQUOR,5.13,7.0,0.0
1520,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236222,OLE SMOKY MOONSHINE WHITE LIGHTNIN - 50ML,LIQUOR,2.39,8.0,0.0
1521,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236224,OLE SMOKY MOONSHINE BLACKBERRY - 50ML,LIQUOR,3.62,5.0,0.0
1522,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236226,OLE SMOKY MOONSHINE HUNCH PUNCH - 50ML,LIQUOR,4.18,4.0,0.0
1523,2020,1,MONSIEUR TOUTON SELECTION,236244,HERMOSA HACIENDA VYDS CAB RESA - 750ML,WINE,0.0,0.0,1.0
1524,2020,1,GRAPES OF SPAIN INC,236252,CASA LA RAD SOLARCE BLANCO RIOJA - 750ML,WINE,0.0,0.0,6.0
1525,2020,1,ELITE WINES IMPORTS,236258,QUE GUAPO RED BLEND - 750ML,WINE,0.0,0.0,7.0
1526,2020,1,MONSIEUR TOUTON SELECTION,236262,CH PETIT VEDRINES SAUTERNES - 750ML,WINE,0.0,0.0,1.0
1527,2020,1,PUNTO VINO LLC,236270,RENAISSANCE GAMAY - 750ML,WINE,0.0,0.0,1.0
1528,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236272,JUSTIN ROSE - 750ML,WINE,0.0,0.0,1.0
1529,2020,1,MONSIEUR TOUTON SELECTION,236280,VILLA SANDI P/GRIG - 750ML,WINE,0.0,0.0,1.0
1530,2020,1,GRAPES OF SPAIN INC,236286,CASA LA RAD SOLARCE RED RIOJA - 750ML,WINE,0.0,0.0,7.0
1531,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236326,CODIGO 1530 ROSA TEQUILA - 750ML,LIQUOR,4.19,2.0,1.0
1532,2020,1,PUNTO VINO LLC,236328,HILLINGER P/GRIS - 750ML,WINE,0.0,0.0,5.0
1533,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236330,CODIGO 1530 BLANCO TEQUILA - 750ML,LIQUOR,3.89,5.0,0.0
1534,2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,236336,RICKSHAW S/BLC - 750ML,WINE,0.0,0.0,1.0
1535,2020,1,MONSIEUR TOUTON SELECTION,236342,MELO BLUES CHARD - 750ML,WINE,0.0,0.0,2.0
1536,2020,1,RELIABLE CHURCHILL LLLP,236348,CAPRICCIO BUBBLY SANGRIA RED - 750ML,WINE,33.46,37.0,94.83
1537,2020,1,PUNTO VINO LLC,236370,RUTTENSTOCK GRUN-VELT - 1L,WINE,0.0,0.0,2.0
1538,2020,1,GRAPES OF SPAIN INC,236382,VINA JARABA RESA RED - 750ML,WINE,0.0,0.0,4.0
1539,2020,1,GRAPES OF SPAIN INC,236386,PAGO DE LA JARABA RED - 750ML,WINE,0.0,0.0,2.0
1540,2020,1,GRAPES OF SPAIN INC,236394,VINA JARABA CRIANZA - 750ML,WINE,0.0,0.0,11.0
1541,2020,1,DMV DISTRIBUTING LLC,236404,PAMPELONNE HARVEST PEAR PALMETTO 6X4 CAN - 250ML,WINE,0.0,0.0,1.0
1542,2020,1,LEGENDS LTD,23641,LAGUNITAS MAXIMUS 4/6 NR - 12OZ,BEER,0.75,0.0,15.0
1543,2020,1,MONSIEUR TOUTON SELECTION,236421,CH BOIS PERTUIS - 750ML,WINE,0.0,0.0,1.0
1544,2020,1,DMV DISTRIBUTING LLC,236430,BODEGAS TONEL 46 RES CAB - 750ML,WINE,0.0,0.0,1.0
1545,2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,236436,CODIGO 1530 REPOSADO TEQUILA - 750ML,LIQUOR,1.51,0.0,0.0
1546,2020,1,LEGENDS LTD,23644,LAKEFRONT BREWERY IPA 4/6 NR - 12OZ,BEER,0.0,0.0,1.0
1547,2020,1,SALVETO IMPORTS LLC,236458,CRICOVA BRUT ROSE - 750ML,WINE,0.0,0.0,1.0
1548,2020,1,ELITE WINES IMPORTS,236466,FAIRFAX WINE CO CHARD - 750ML,WINE,0.0,0.0,3.0
1549,2020,1,ELITE WINES IMPORTS,236468,FAIRFAX WINE CO P/NOIR - 750ML,WINE,0.0,0.0,4.0
